NOG00286	3469728	3024246	4434
NOG00287	3469922	3025300	6516
NOG00288	3470090	3025667	4023
NOG00289	3470088	3025669	6793
NOG00290	6130	3024510	3470310
NOG00291	3024366	4483	3470476
NOG00292	3025230	4396	3469581
NOG00293	3470308	3685	3024508
NOG00294	4287	3469697	3024329
NOG00295	6009	3024497	3469643
NOG00296	3025029	3469746	5744
NOG00297	3469785	3024307	5933
NOG00298	3024227	6646	3470650
NOG00299	3025393	3470976	4941
NOG00300	3025680	3470747	5447
NOG00301	3469713	3024134	6964
NOG00302	4135	3469909	3025611
NOG00303	3470967	3024406	5686
NOG00304	3965	3470305	3024505
NOG00305	3470401	3024768	6620
NOG00306	4642	3470686	3024846
NOG00307	4894	3025330	3470030
NOG00308	3024989	4271	3470998
NOG00309	6819	3025164	3470526
NOG00310	3024194	6115	3470875
NOG00311	3024156	3720	3470826
NOG00312	3025625	5854	3469488
NOG00313	3469573	6953	3025238
NOG00314	4421	3470652	3024922
NOG00315	3025572	5145	3470189
NOG00316	3024429	4518	3470583
NOG00317	5426	3025645	3470500
NOG00318	3024303	5287	3470799
NOG00319	3470089	3671	3025668
NOG00320	3025043	5805	3470791
NOG00321	3471019	3024763	4311
NOG00322	3470918	3024669	5474
NOG00323	3024945	3470490	4549
NOG00324	4934	3025400	3471070
NOG00325	3718	3470896	3024166
NOG00326	3024617	3469670	5221
NOG00327	4089	3470309	3024509
NOG00328	3471072	4932	3025402
NOG00329	3469511	6967	3024782
NOG00330	5515	3025678	3470644
NOG00331	3469948	3024843	5262
NOG00332	3024968	3469744	4975
NOG00333	6649	3025324	3470025
NOG00334	3469971	3025652	6107
NOG00335	3471083	3025413	4921
NOG00336	3024653	3471035	4388
NOG00337	6103	3024601	3469884
NOG00338	5470	3025131	6821	3469542
NOG00339	6572	3025168	3470522
NOG00340	3469900	3025483	6128
NOG00341	3469926	6520	3025296
NOG00342	3024613	6982	3470621
NOG00343	3469539	4528	3025128
NOG00344	3469859	3645	3025054
NOG00345	3024225	5055	3470742	5684	3024704	6042	3470741
NOG00346	6820	3469540	3025129
NOG00347	3470979	3025390	4944
NOG00348	3470091	5237	3025666
NOG00349	3469973	3941	3025654
NOG00350	3470034	4076	3025184
NOG00351	3024705	5938	3470491
NOG00352	3024744	3470474	6727
NOG00353	3469802	3025375	4097
NOG00354	4129	3470299	3025137
NOG00355	4144	3025216	3470863
NOG00356	6765	3025580	3469777
NOG00357	6101	3025252	3470449
NOG00358	3025151	3469606	5458
NOG00359	5554	3024694	3469984
NOG00360	3025663	5274	3470094
NOG00361	6825	3470585	3024282
NOG00362	5890	4058	3470961	3025359
NOG00363	3471058	3025515	6099
NOG00364	5180	3470057	3024755
NOG00365	4455	3025244	3470147
NOG00366	3469561	4019	3025445
NOG00367	5390	3469550	3024247
NOG00368	3471088	4916	3025418
NOG00369	3024499	3469739	5511
NOG00370	6475	3470496	3025641
NOG00371	6255	3469503	3024741
NOG00372	3745	3025347	3469857
NOG00373	3024489	3470155	6509
NOG00374	5539	3470083	3024721
NOG00375	3025186	3470877	5666
NOG00376	3469629	3024656	4452
NOG00377	3025109	3470227	5044
NOG00378	6134	3469680	3024234
NOG00379	3025512	3469640	5146
NOG00380	3470220	3024840	3960
NOG00381	4545	3469569	3024404
NOG00382	3470871	3025207	6617
NOG00383	3470973	3025396	3644
NOG00384	3025051	4651	3470472
NOG00385	3024503	3681	3470152
NOG00386	4165	6970	3470215	4563	3024352	6524	5032	6743	3739	3749
NOG00387	3025556	5279	3471089
NOG00388	4933	3025401	3471071
NOG00389	5962	5693	3470489	3024944
NOG00390	3469852	3025124	4560
NOG00391	5584	3470626	3024123
NOG00392	5185	3025594	3469765
NOG00393	3024193	6116	3470874
NOG00394	3024925	5446	3469622
NOG00395	4432	3470180	3024220
NOG00396	3470965	3024359	6059	3024408	5986
NOG00397	3024778	4411	3470258
NOG00398	6788	3025565	3469726
NOG00399	3471073	4931	3025403
NOG00400	3470956	3025364	5380
NOG00401	3470320	3024625	6537
NOG00402	3469664	6954	3024894
NOG00403	6058	3025349	3024407	5985	3470966
NOG00404	3024978	3471110	5860
NOG00405	6161	3024701	3469759
NOG00406	3469570	3024405	4546
NOG00407	3470078	5672	3024441
NOG00408	5495	3470085	3025491
NOG00409	5275	3469545	3025135
NOG00410	3470495	3025639	6831
NOG00411	6132	3024236	3469702
NOG00412	3470557	4107	3024960
NOG00413	3469790	4262	5831	3024916	3680
NOG00414	3470475	5453	3025113
NOG00415	3024437	5222	3470232
NOG00416	3470513	4448	3025541
NOG00417	3470876	3025649	5665
NOG00418	5386	3024117	3469695
NOG00419	3024271	5861	3470578
NOG00420	3810	3024582	3469754
NOG00421	6956	3470187	3025287
NOG00422	3470669	3025024	6791
NOG00423	4948	3469666	3024896
NOG00424	5264	5669	3024777	3470285
NOG00425	3915	3024899	3469709
NOG00426	3470554	4673	3025288
NOG00427	5939	3470525	3025165
NOG00428	3025417	4917	3471087
NOG00429	3469686	3024471	5456
NOG00430	3025416	4918	3471086
NOG00431	3025573	6896	3470190
NOG00432	4922	3471082	3025412
NOG00433	3470158	4589	3024900
NOG00434	3024498	3470201	4843
NOG00435	6504	3470033	3025183
NOG00436	3469598	3024829	3684
NOG00437	3024909	3470807	5516
NOG00438	6118	4510	3469839	3024266
NOG00439	3024914	6358	3470231
NOG00440	4384	5404	3024936	3470326
NOG00441	3024991	3789	3470328
NOG00442	5073	3024830	3470850
NOG00443	3025606	3469810	6799
NOG00444	3469920	6514	3025302
NOG00445	4581	3471104	3025510
NOG00446	3470515	3024144	5213
NOG00447	3469528	3025006	5058
NOG00448	3025461	3469661	5517
NOG00449	3024690	3469975	6661
NOG00450	5551	3469981	3024691
NOG00451	3024186	3470994	5503
NOG00452	3025134	3470097	3922
NOG00453	3469860	6852	3024302
NOG00454	5891	3470954	3025366
NOG00455	3025571	3470188	5742
NOG00456	4454	3025421	3469497
NOG00457	3676	3469538	3025127
NOG00458	3025629	3469513	5856
NOG00459	3471074	4930	3025404
NOG00460	3025279	3469593	6832
NOG00461	3025265	4220	4221	3470330
NOG00462	3470211	3024742	5263
NOG00463	5824	3025343	3470479
NOG00464	6067	3025019	3469694
NOG00465	3024603	3470378	4504
NOG00466	3470458	5435	3024320
NOG00467	3470885	3024253	5423
NOG00468	4324	3024679	3470278
NOG00469	3024285	3470042	5745
NOG00470	6813	3470922	3025263
NOG00471	3025538	3470577	5480	3912
NOG00472	6166	3469590	3025220
NOG00473	3471057	3025516	3673
NOG00474	5406	3471091	3025528
NOG00475	3024114	4812	3469834
NOG00476	3024515	5223	3469721
NOG00477	3469601	3025048	4869
NOG00478	3469881	3025582	5916
NOG00479	3470542	3024388	5283
NOG00480	4926	3025408	3471078
NOG00481	3025511	5230	3470803
NOG00482	4804	3024670	3470766	3758
NOG00483	3470502	3025647	5428
NOG00484	3470600	3025588	5908
NOG00485	3469714	6965	3024802
NOG00486	3024581	3469756	3807
NOG00487	4815	3470624	3025670
NOG00488	3025406	3471076	4928
NOG00489	3470103	4576	3024621
NOG00490	3025395	3470974	4939
NOG00491	3025490	6060	3470086
NOG00492	3024284	3470041	4683
NOG00493	3470120	3024433	4140
NOG00494	3469574	3025237	5442
NOG00495	3024512	4021	3470312
NOG00496	3024842	3470217	6105
NOG00497	3024910	3677	3470806
NOG00498	3469789	6205	4261	3024917
NOG00499	3025248	3470143	4459
NOG00500	3470249	3024469	4529
NOG00501	3470254	3025045	5585
NOG00502	3024261	6348	3471056
NOG00503	3469630	6505	3024655
NOG00504	3025228	4394	3469583
NOG00505	3469899	3024598	4826
NOG00506	3470319	3025040	4573
NOG00507	6065	3024436	3470233
NOG00508	4232	3025561	3471031
NOG00509	4433	3470179	3024221
NOG00510	3470670	5530	5526	3024736
NOG00511	4816	3025602	3471005
NOG00512	3469906	3024378	5282
NOG00513	3470478	3025344	4574
NOG00514	3025365	4059	3470955	5889
NOG00515	3024854	4480	3469995
NOG00516	3025297	6519	3469925
NOG00517	3025143	3469613	4136
NOG00518	4153	3470993	3024839
NOG00519	3469628	3024657	3672
NOG00520	4535	3470349	3025310
NOG00521	3025314	3470658	4572
NOG00522	4692	3025544	3470374
NOG00523	3024323	3470750	4486
NOG00524	4936	3025399	3471069
NOG00525	4865	3025160	3470407
NOG00526	6648	3024210	3469729
NOG00527	3025342	3470480	4575
NOG00528	5433	3024375	3469546
NOG00529	3469893	4820	3025061	3024663
NOG00530	6495	3470601	3024374
NOG00531	6696	3025222	3469588
NOG00532	3025442	3470159	6034
NOG00533	3024523	3469696	5157
NOG00534	5467	3470503	3024289
NOG00535	5858	3024983	3470221
NOG00536	3470262	3025482	5448
NOG00537	3024486	3470423
NOG00538	5560	3470004
NOG00539	3470737	3024224	3470740	3470739	3470738	3470723
NOG00540	6862	3469558
NOG00541	3470061	4702
NOG00542	4586	3470316	4373	3469918	3025268	3735	4851	5943
NOG00543	3470362	3024160
NOG00544	6899	3024355
NOG00545	3024208	3470234
NOG00546	3470360	3024858
NOG00547	3470988	3024728
NOG00548	3025107	3470762
NOG00550	3470448	6102	3025656
NOG00551	3470417	3024392
NOG00552	3024478	3470695	5441	3470447
NOG00553	3470199	3025010
NOG00554	6731	3470842
NOG00555	3024391	3470418
NOG00556	5020	3470916
NOG00557	3470692	4040
NOG00558	4074	3024155
NOG00559	3024745	3470267
NOG00560	3470257	3024880
NOG00561	6573	3471099
NOG00562	3024826	3469563
NOG00563	3024604	3470348	3470347	3024605
NOG00564	3469808	3025140
NOG00565	4416	3470981
NOG00566	3469504	3024698
NOG00567	4887	3470866
NOG00568	3469928	6522	3025295
NOG00569	3470149	3024244
NOG00570	3024472	3469689
NOG00571	3025108	3470226
NOG00572	6959	3470607
NOG00573	3024490	3470156
NOG00574	6111	3469844
NOG00575	3470935	3025201
NOG00576	3025558	3469811
NOG00577	3024480	3470697
NOG00578	3470971	3469707	3025035
NOG00579	3470722	3024287	6600
NOG00580	3025147	3469609
NOG00581	3470302	5586
NOG00582	3470854	3025025
NOG00583	5025	3469902
NOG00584	3470019	4990
NOG00585	3471038	3471037	3025648
NOG00586	3470698	3024941
NOG00587	3024661	3469895	5827
NOG00588	6165	3470050
NOG00589	3791	3469669
NOG00590	3469801	3025376	3715	4096
NOG00591	3469821	3025605
NOG00592	3025350	5984
NOG00593	3470561	3025600
NOG00594	3469824	3024341
NOG00595	3469845	3024196
NOG00596	3470284	3989	3024401
NOG00597	3024524	3470589
NOG00598	3025188	3471002
NOG00599	3025223	3469587
NOG00600	3470402	3024767
NOG00601	3024410	3795
NOG00602	3471008	3024243
NOG00603	3470700	5001
NOG00604	4318	3024154
NOG00605	5696	3470455
NOG00606	3024859	3469493
NOG00607	3469806	3024386
NOG00608	3025269	3470392
NOG00609	3470538	3025304
NOG00610	3470415	3024394
NOG00611	3470950	3025370
NOG00612	4509	3469625
NOG00613	3471098	4103	6577	3024139
NOG00614	3470454	5695
NOG00615	3024254	3470884
NOG00616	3469913	3025619
NOG00617	3470591	3025635
NOG00618	3470015	3024831
NOG00619	5777	3024771
NOG00620	3024426	3470996
NOG00621	3470005	3025261
NOG00623	3024954	6644	3469878
NOG00624	3469682	4117
NOG00625	4712	3470344
NOG00626	3024138	3471063
NOG00627	3024192	4213	5569	3024209	3470947	3469719	3470900	3469619
NOG00628	3025049	3469602
NOG00629	3470940	3025500	5318	3024951
NOG00630	3024358	5987
NOG00631	4064	3470443	3024710
NOG00632	3470649	3024707
NOG00633	3470229	3025111
NOG00634	3469518	3025614
NOG00635	3469818	3691
NOG00637	3470905	4209	6079	6405
NOG00638	4780	3025336
NOG00639	3470778	3025278
NOG00640	3024578	3470507
NOG00641	3024513	3470213
NOG00642	3024976	3470788
NOG00643	3025132	3469543
NOG00644	3470111	6927
NOG00645	3470964	3024409	6173
NOG00646	3470121	6621
NOG00647	4713	3470104
NOG00648	3469725	3024356
NOG00649	3469516	3024825
NOG00650	3470590	3025634
NOG00651	3025592	3469737
NOG00652	3025056	3470140
NOG00653	3469685	5947
NOG00654	3470927	4365
NOG00655	3024199	3469592
NOG00656	4701	3024275	3470633	3470667
NOG00657	3024684	3469716
NOG00658	3471107	3024216
NOG00659	3470386	3024527
NOG00660	4569	3470279	3470912	3024281
NOG00661	3470296	3025139
NOG00662	3469842	3025576
NOG00663	3469855	3024293
NOG00664	3470046	4710
NOG00665	3024325	3470551
NOG00666	3469691	3025355
NOG00667	3470265	3024747
NOG00668	3469980	5739
NOG00669	3469950	3024484
NOG00670	6393	6921	3024892
NOG00671	3024674	3470341
NOG00672	3025595	3469766
NOG00673	4335	4175	3470425
NOG00674	3024390	3470419
NOG00675	3470368	6772
NOG00676	6925	3470112
NOG00677	3470683	3024849	6963
NOG00678	3024256	3470882
NOG00679	3469616	4955
NOG00680	4088	3469769
NOG00681	3470127	3025075
NOG00682	4137	3470130	3025189
NOG00683	3025280	3471064
NOG00684	3470960	3025360
NOG00685	3470404	4714
NOG00686	3025141	3470268
NOG00687	3025660	3470194	3470193	3470192
NOG00688	3469684	5080
NOG00689	3024759	3469912
NOG00690	5057	3469529	3933	3024971	3471109
NOG00691	3025240	3469522
NOG00692	6913	3471045	3470052
NOG00693	4615	3470608
NOG00694	3469595	3025050
NOG00695	3470424	6333	4336	4176
NOG00696	3470731	3975
NOG00697	3470898	4946
NOG00698	3024496	3470035
NOG00699	3470141	3025055
NOG00700	3025548	3470370
NOG00701	3025266	3469916	4852	4585
NOG00702	3025477	3469605
NOG00703	3469494	5431
NOG00704	6574	3471097	4682
NOG00705	3470133	3024279
NOG00706	3025593	3469764
NOG00707	3469817	3692	6837
NOG00708	4173	3470427	4333
NOG00709	3025027	3469667
NOG00710	3024387	3470541
NOG00711	3809	3024583	3469753
NOG00712	3024903	3470406
NOG00713	3470527	3024267
NOG00714	3470688	4039
NOG00715	3025495	4194
NOG00716	5974	3024288	3470586
NOG00717	3470949	3025371
NOG00718	3024675	3470340
NOG00719	3470684	3024848
NOG00720	3470026	3025326
NOG00721	3469796	3024334
NOG00722	3470592	3025636
NOG00723	3469489	3024607
NOG00724	3025672	3470196
NOG00725	4643	3470691
NOG00726	3470685	3024847
NOG00727	3024841	3470218
NOG00728	6752	3470165	3728
NOG00729	3470986	3914
NOG00730	3025455	3470269
NOG00731	4119	3024838
NOG00732	3025267	3469917
NOG00733	3024403	3470301
NOG00734	3025033	3469635
NOG00735	5440	3024231
NOG00736	3024722	3470082
NOG00737	4125	3470782
NOG00738	3024851	3470681
NOG00739	3469770	4647
NOG00740	3469618	4957
NOG00741	3470926	4366
NOG00742	4258	3470087
NOG00743	3024988	3469617	4956
NOG00744	6002	3469891
NOG00745	3469678	5270
NOG00746	3025255	3470484
NOG00747	3025453	5415
NOG00748	3470353	4296
NOG00749	3024856	3469747
NOG00750	3470720	3913
NOG00751	3024332	3470081	5591
NOG00752	6076	3470060
NOG00753	3024162	5355
NOG00754	3470690	3024879
NOG00755	3469736	3025017
NOG00756	3470540	3024790
NOG00757	4265	3470456	3024915	5694
NOG00758	3024273	3470632	3470668
NOG00759	4247	3470760
NOG00760	3470774	4857
NOG00761	5963	3024946
NOG00762	3470636	3025122
NOG00763	3469631	3024482
NOG00764	3025333	3469882
NOG00765	4290	4553	6773	4320	4370	3469897	5476	4785	5491	6331	3024702	5897
NOG00766	3024184	3469813
NOG00767	3025454	5416
NOG00768	6410	3469819	3690
NOG00769	6435	3025218
NOG00770	3024735	3470671
NOG00771	3469963	3025446
NOG00772	3469935	3025271
NOG00773	3470377	3024882
NOG00774	4356	3469660
NOG00775	5514	3470839
NOG00776	3469738	3024754
NOG00777	6826	3470366
NOG00778	3470059	6075
NOG00779	3025437	3471011
NOG00780	3025057	3470139
NOG00781	3024963	3469846
NOG00782	3470248	3024470
NOG00783	3469823	3024340
NOG00784	3469584	3025227
NOG00785	3470890	3025334
NOG00786	3025489	3470752
NOG00787	3024901	3470911
NOG00788	3470985	3024953
NOG00789	4270	3470999
NOG00790	3470466	3025578
NOG00791	3024514	3470136
NOG00792	3469659	3025441
NOG00793	3469901	3025484
NOG00794	3024850	3470682
NOG00795	3025058	3470138
NOG00796	3025581	3469814
NOG00797	3024455	3469509
NOG00798	3469947	4094	4095	3025377	3469800
NOG00799	3470617	3025459
NOG00800	3470426	6335
NOG00801	3470145	3025246
NOG00802	3470858	3024911
NOG00803	3024146	3469749
NOG00804	3025655	3469974
NOG00805	5988	6691	3469652
NOG00806	3470573	4222
NOG00807	3469954	4152	3025338
NOG00808	3469962	3025447
NOG00809	3470716	3024434
NOG00810	3469872	3025384
NOG00811	3470429	3470428	4332	4172	6337
NOG00812	3024213	3970	6627	3469506
NOG00813	3643	6184	3025462	3470628
NOG00814	3470696	3024479
NOG00815	6151	3024400
NOG00816	3471085	3025415
NOG00817	3470855	3787
NOG00818	3025372	3470948
NOG00819	3470790	5808
NOG00820	3024351	3470921
NOG00821	3470051	6037
NOG00822	3024687	3469804
NOG00823	3024913	3470642
NOG00824	3024709	3470442
NOG00825	3470408	3024413
NOG00826	3470982	4658
NOG00827	4672	3024961	3470558
NOG00828	3025118	3470991
NOG00829	3470135	4113
NOG00830	3721	3469662
NOG00831	3470517	5215
NOG00832	3954	3470533
NOG00833	4493	3469508
NOG00834	3025673	3470195
NOG00835	3025257	3469596
NOG00836	3024676	3470339
NOG00837	3469572	4548
NOG00838	3024336	3683	3907
NOG00839	4656	3470984
NOG00840	3470777	6745
NOG00841	3470625	3024466
NOG00842	3469585	3025226
NOG00843	3025379	3470283	4092
NOG00844	3025626	3471092
NOG00845	3024932	3470917
NOG00846	4961	3470641
NOG00847	3024818	3470106
NOG00848	3024964	3469848
NOG00849	3470436	3024938
NOG00850	3771	3024678
NOG00851	3024671	3471001
NOG00852	3470953	3025367
NOG00853	3024130	3469564
NOG00854	6503	3469641
NOG00855	3470647	3025282
NOG00856	3025653	3469972
NOG00857	3469499	6686
NOG00858	3471012	3025438
NOG00859	3470332	3470333	4371	4015	3025038	4013
NOG00860	3469822	3024665
NOG00861	3024689	3469976
NOG00862	5218	3024597
