NOG00282	1349651	1253024	1196308
NOG00283	1258225	1194029	1349402
NOG00284	1255666	1352428	1195308
NOG00285	1196572	1345531	1349278	1252953
NOG00286	1353114	1197299	1255307
NOG00287	1202051	1350236	1261703
NOG00288	1349527	1257370	1192756
NOG00289	1192364	1258401	1347858
NOG00290	1190399	1260772	1347759
NOG00291	1195652	1254200	1353649
NOG00292	1260364	1196611	1351617
NOG00293	1197580	1256146	1345036
NOG00294	1195318	1254192	1352752	1258323
NOG00295	1259840	1354137	1198004
NOG00296	1348847	1195097	1263611
NOG00297	1353099	1257030	1198676
NOG00298	1264277	1199114	1351397
NOG00299	1350548	1264072	1199304
NOG00300	1257916	1191665	1347563
NOG00301	1265381	1348354	1200172
NOG00302	1259814	1351310	1201044
NOG00303	1196648	1263268	1344928
NOG00304	1252839	1352194	1198139
NOG00305	1198852	1350211	1256259
NOG00306	1346976	1190951	1253193
NOG00307	1258034	1261405	1344756	1193838
NOG00308	1349495	1259807	1199239
NOG00309	1256543	1196920	1346899
NOG00310	1345114	1189909	1253826
NOG00311	1198759	1260610	1351205
NOG00312	1196431	1262250	1348141
NOG00313	1196322	1344761	1254494
NOG00314	1193104	1255934	1353501
NOG00315	1257397	1191988	1352878
NOG00316	1351689	1194100	1265228
NOG00317	1354014	1355243	1200053	1251785
NOG00318	1256119	1345125	1190780
NOG00319	1196750	1353208	1252708
NOG00320	1192589	1344707	1257410
NOG00321	1346643	1192788	1264762
NOG00322	1350615	1197093	1255389
NOG00323	1352166	1262120	1200405
NOG00324	1345644	1190562	1251648
NOG00325	1202041	1255289	1345876
NOG00326	1254837	1353153	1195663
NOG00327	1202577	1197363	1349814	1256518
NOG00328	1253995	1200807	1352121
NOG00329	1201982	1354077	1259182	1351620	1260797	1193906
NOG00330	1351051	1258157	1191467
NOG00331	1351029	1193266	1257305
NOG00332	1194843	1252700	1257479	1201663	1351003
NOG00333	1196844	1258465	1353540
NOG00334	1259510	1352951	1199281
NOG00335	1352725	1193794	1255943
NOG00336	1352627	1253825	1190642
NOG00337	1261777	1192080	1354565
NOG00338	1190128	1351560	1355178	1255154
NOG00339	1199972	1349812	1260011
NOG00340	1256196	1199090	1349456
NOG00341	1192254	1347176	1257417
NOG00342	1190687	1190685	1353100	1264605
NOG00343	1194147	1345624	1254709
NOG00344	1352586	1252209	1190983
NOG00345	1197961	1344909	1264957
NOG00346	1353225	1191291	1256101
NOG00347	1260482	1201129	1349916
NOG00348	1252677	1353070	1198374
NOG00349	1252586	1200685	1353061
NOG00350	1350934	1199995	1265070
NOG00351	1191364	1264495	1346728
NOG00352	1253056	1352505	1197873
NOG00353	1345096	1199059	1262838
NOG00354	1189820	1344773	1253439	1349054
NOG00355	1352470	1262684	1199668
NOG00356	1265148	1197682	1345628
NOG00357	1199393	1353154	1253420
NOG00358	1263258	1195903	1347932
NOG00359	1255300	1353810	1198129
NOG00360	1196837	1264995	1346932
NOG00361	1353838	1256941	1199166
NOG00362	1352942	1260467	1194283
NOG00363	1350709	1260640	1195174
NOG00364	1345804	1193704	1258504
NOG00365	1353253	1256825	1197736
NOG00366	1344708	1195354	1263893
NOG00367	1349965	1259665	1194461
NOG00368	1348030	1256765	1192876
NOG00369	1200450	1352707	1262890
NOG00370	1191042	1263308	1354464	1353376
NOG00371	1260980	1348378	1354753	1193764
NOG00372	1198656	1256155	1353998
NOG00373	1197675	1353722	1252360
NOG00374	1196944	1256086	1348070
NOG00375	1201179	1263860	1352365
NOG00376	1254804	1194949	1349692
NOG00377	1347225	1253180	1194592
NOG00378	1200150	1345959	1254554
NOG00379	1349662	1257020	1197063
NOG00380	1260773	1190425	1347633
NOG00381	1197321	1350361	1257932
NOG00382	1350711	1191389	1263772
NOG00383	1195133	1252602	1354316
NOG00384	1345110	1194266	1347595	1201355	1201356	1254769	1194265
NOG00385	1349592	1193314	1263771
NOG00386	1265076	1351531	1191109
NOG00387	1198280	1351655	1258150
NOG00388	1193333	1257591	1348531
NOG00389	1264863	1191827	1350426
NOG00390	1350376	1252392	1195577
NOG00391	1196238	1346305	1258489
NOG00392	1346124	1261805	1193502
NOG00393	1200409	1260203	1350730
NOG00394	1345411	1197978	1265042
NOG00395	1348658	1191785	1255426
NOG00396	1190335	1265295	1354397
NOG00397	1263930	1199336	1354579
NOG00398	1258535	1345077	1193999
NOG00399	1354588	1191039	1263684
NOG00400	1261871	1345181	1194688
NOG00401	1354690	1263469	1195548
NOG00402	1192854	1261226	1352013
NOG00403	1258291	1191508	1351628
NOG00404	1255528	1344885	1198068
NOG00405	1264491	1353011	1197988
NOG00406	1351096	1199949	1263218
NOG00407	1197543	1253366	1351667
NOG00408	1253167	1192307	1349905
NOG00409	1193844	1345250	1254376
NOG00410	1197625	1353502	1257006
NOG00411	1353748	1261975	1196241
NOG00412	1349025	1191430	1253058
NOG00413	1255103	1353921	1189822
NOG00414	1253356	1352445	1191452
NOG00415	1197102	1253085	1352848
NOG00416	1256156	1197259	1353662
NOG00417	1345718	1198248	1256180
NOG00418	1199126	1256956	1347065
NOG00419	1255650	1352142	1194042
NOG00420	1196001	1352934	1260230
NOG00421	1193113	1351038	1263781
NOG00422	1193226	1348000	1261250
NOG00423	1347927	1190316	1255190
NOG00424	1354028	1254704	1200236
NOG00425	1263582	1355071	1345941	1193258
NOG00426	1196809	1348332	1255455
NOG00427	1350929	1252375	1200700
NOG00428	1263596	1353568	1198014
NOG00429	1252064	1193022	1346168
NOG00430	1265551	1350149	1201304
NOG00431	1257435	1190916	1350842
NOG00432	1254528	1348077	1196764
NOG00433	1195378	1352459	1252716
NOG00434	1258389	1195776	1348326
NOG00435	1346612	1196745	1252004
NOG00436	1264914	1191965	1350957
NOG00437	1191598	1349099	1258729
NOG00438	1346141	1190225	1264915
NOG00439	1350510	1253073	1190503
NOG00440	1260714	1197265	1347597
NOG00441	1351127	1258506	1193773
NOG00442	1260775	1351936	1190093
NOG00443	1254149	1195446	1347891
NOG00444	1199434	1349210	1264870
NOG00445	1345968	1263931	1201016
NOG00446	1350326	1257310	1191053
NOG00447	1261306	1190381	1352265
NOG00448	1350437	1258970	1197940
NOG00449	1264532	1195564	1352568	1264005
NOG00450	1349640	1197508	1256511
NOG00451	1258653	1352208	1192527	1192530
NOG00452	1190189	1351158	1253490
NOG00453	1189917	1262143	1352837
NOG00454	1190512	1346330	1258367
NOG00455	1263552	1193123	1349314
NOG00456	1265492	1191642	1351235
NOG00457	1257625	1257624	1199987	1351643
NOG00458	1260037	1191057	1353760
NOG00459	1189886	1350671	1253446
NOG00460	1253643	1352743	1197655
NOG00461	1200986	1260577	1352052
NOG00462	1254710	1194149	1351482
NOG00463	1259042	1191687	1354683
NOG00464	1196981	1350814	1255219
NOG00465	1256444	1351755	1198123	1262429
NOG00466	1200114	1254848	1345008
NOG00467	1258742	1352896	1192656
NOG00468	1197143	1351387	1259883
NOG00469	1352711	1261757	1195170
NOG00470	1347454	1195505	1265328
NOG00471	1197532	1349266	1264490
NOG00472	1253657	1353854	1190604
NOG00473	1354729	1264571	1201061
NOG00474	1345186	1192217	1251660
NOG00475	1190577	1251653	1354042
NOG00476	1351675	1253923	1191884
NOG00477	1194513	1352753	1255944
NOG00478	1197221	1263692	1351731
NOG00479	1351823	1259059	1199331
NOG00480	1256284	1347911	1197148
NOG00481	1258730	1192591	1349939
NOG00482	1261423	1198237	1349192
NOG00483	1355019	1201005	1350025	1263120
NOG00484	1353671	1198447	1262746
NOG00485	1351467	1253480	1191878
NOG00486	1263588	1348376	1198121
NOG00487	1350699	1191762	1263587
NOG00488	1354075	1253482	1194433
NOG00489	1192875	1353985	1257898
NOG00490	1258703	1350574	1193095
NOG00491	1199527	1262577	1348462
NOG00492	1199759	1352843	1260686
NOG00493	1351135	1260883	1196717
NOG00494	1254186	1195130	1351623
NOG00495	1199417	1252807	1346679
NOG00496	1344858	1253944	1192034
NOG00497	1352606	1190993	1257386
NOG00498	1354707	1197190	1260008
NOG00499	1191797	1253065	1354063
NOG00500	1260198	1344719	1195225
NOG00501	1194304	1348331	1260601
NOG00502	1347023	1252738	1199486
NOG00503	1194398	1347733	1259864
NOG00504	1259144	1349884	1197021
NOG00505	1253893	1354287	1190936	1257245
NOG00506	1200102	1352287	1265315
NOG00507	1199124	1352185	1257005
NOG00508	1196770	1254004	1353214	1263062
NOG00509	1261609	1197118	1349151
NOG00510	1195054	1260406	1350737
NOG00511	1194971	1252960	1345208
NOG00512	1200332	1344611	1256402
NOG00513	1255599	1199917	1346118
NOG00514	1194760	1254617	1348147
NOG00515	1196697	1260591	1354280
NOG00516	1265007	1195641	1345349
NOG00517	1198948	1348327	1263837
NOG00518	1194782	1264557	1349858
NOG00519	1345593	1192604	1256623
NOG00520	1192654	1346478	1252896
NOG00521	1351794	1254708	1200575
NOG00522	1348367	1256356	1198286
NOG00523	1190764	1348792	1258740
NOG00524	1255178	1346878	1197149
NOG00525	1197791	1353050	1260840
NOG00526	1353591	1253190	1192310
NOG00527	1195575	1255607	1352188
NOG00528	1194451	1260803	1345306
NOG00529	1193713	1255851	1351758
NOG00530	1195611	1255815	1346531
NOG00531	1194408	1259861	1350914
NOG00532	1192837	1264120	1347303
NOG00533	1349425	1259425	1196407
NOG00534	1191865	1264251	1354349
NOG00535	1352433	1195896	1252851
NOG00536	1350523	1189821	1252837
NOG00537	1350918	1192241	1257864
NOG00538	1265183	1347843	1195288
NOG00539	1352903	1264718	1190362
NOG00540	1263004	1348179	1197783	1355034
NOG00541	1190568	1251827	1353421
NOG00542	1352031	1194531	1257453
NOG00543	1192773	1262952	1350768
NOG00544	1265307	1199330	1345621
NOG00545	1263404	1192726	1353515
NOG00546	1348968	1254917	1195081
NOG00547	1194722	1348542	1253177
NOG00548	1260143	1199579	1349172
NOG00549	1261683	1354592	1194841
NOG00550	1195325	1265008	1353734
NOG00551	1201255	1265158	1345180
NOG00552	1259557	1200162	1353166
NOG00553	1190238	1349708	1261386
NOG00554	1350873	1195654	1254198
NOG00555	1189906	1345346	1253458
NOG00556	1194943	1348986	1264613
NOG00557	1259045	1200560	1346016
NOG00558	1253530	1350991	1200038
NOG00559	1349571	1198232	1354797	1255175
NOG00560	1191106	1349055	1255813
NOG00561	1194381	1345980	1254516
NOG00562	1261907	1353599	1191777
NOG00563	1345612	1198043	1256979
NOG00564	1200941	1353197	1254340
NOG00565	1256618	1351039	1198436
NOG00566	1193667	1255690	1350861
NOG00567	1354701	1260345	1199462
NOG00568	1197408	1253844	1344697
NOG00569	1347490	1258777	1191147
NOG00570	1345192	1197283	1260214
NOG00571	1258399	1354191	1191818
NOG00572	1253221	1195647	1350100
NOG00573	1263170	1345179	1196522
NOG00574	1352156	1253504	1194383
NOG00575	1255562	1345610	1200539
NOG00576	1255368	1198175	1348418	1198868
NOG00577	1260336	1199597	1353779
NOG00578	1263525	1194707	1345300
NOG00579	1191472	1258585	1350228
NOG00580	1261302	1196051	1350099
NOG00581	1193076	1259024	1350267
NOG00582	1256006	1347812	1198032
NOG00583	1352863	1261873	1191478
NOG00584	1351314	1197720	1265126
NOG00585	1192510	1265476	1346645
NOG00586	1261972	1194323	1349347
NOG00587	1191031	1253808	1347717
NOG00588	1200589	1259750	1345658
NOG00589	1198866	1353410	1252827
NOG00590	1350788	1259713	1191297
NOG00591	1192376	1258638	1345583
NOG00592	1344956	1252165	1190008
NOG00593	1254529	1352978	1199306
NOG00594	1254413	1347738	1190087
NOG00595	1347164	1191099	1258677
NOG00596	1255187	1197909	1347090
NOG00597	1263273	1349453	1200283
NOG00598	1255484	1345367	1201808
NOG00599	1199078	1256438	1351402
NOG00600	1251951	1350423	1193604
NOG00601	1253312	1201042	1347493
NOG00602	1262031	1344841	1191633
NOG00603	1264701	1346584	1194529
NOG00604	1265484	1352832	1196926	1259359
NOG00605	1348094	1196678	1261603
NOG00606	1255363	1197910	1352595
NOG00607	1264404	1196105	1347539
NOG00608	1200940	1346849	1263174
NOG00609	1189868	1264684	1348809
NOG00610	1255559	1350783	1199264
NOG00611	1353266	1254907	1196009
NOG00612	1254572	1354097	1200926
NOG00613	1196624	1344640	1265401
NOG00614	1191459	1262629	1353595
NOG00615	1254832	1195922	1347083
NOG00616	1197258	1263985	1353276
NOG00617	1253172	1196766	1349374	1345251
NOG00618	1256201	1345790	1197223
NOG00619	1350285	1192380	1258383
NOG00620	1194424	1346233	1262051
NOG00621	1344821	1193886	1255027
NOG00622	1252732	1347531	1201011
NOG00623	1190363	1252030	1344699
NOG00624	1344715	1262064	1197677
NOG00625	1193944	1352108	1253375
NOG00626	1260080	1349771	1196761
NOG00627	1345214	1201654	1260500	1200887
NOG00628	1198127	1262142	1346799
NOG00629	1192474	1345393	1254230
NOG00630	1349551	1197022	1260018
NOG00631	1191725	1258283	1353973
NOG00632	1351555	1193967	1262661
NOG00633	1191872	1353516	1265407
NOG00634	1257413	1200772	1347943
NOG00635	1252343	1346946	1195837
NOG00636	1193239	1258843	1350321
NOG00637	1190494	1251822	1344887
NOG00638	1195348	1264981	1352825
NOG00639	1198593	1262199	1349460
NOG00640	1257047	1347673	1197204
NOG00641	1198224	1351580	1262505
NOG00642	1257336	1190810	1352324
NOG00643	1255460	1196607	1348322
NOG00644	1196893	1354129	1196895	1256245	1196894
NOG00645	1260463	1347251	1194372
NOG00646	1190042	1257098	1347156
NOG00647	1258670	1191864	1351236
NOG00648	1256098	1352510	1193267
NOG00649	1191178	1252929	1354390
NOG00650	1351576	1260940	1200187
NOG00651	1199222	1354593	1264941
NOG00652	1347385	1254797	1193205
NOG00653	1190295	1351295	1251848
NOG00654	1193958	1351449	1265365
NOG00655	1260346	1353513	1199573
NOG00656	1255933	1191739	1352251
NOG00657	1190315	1201263	1251832	1348311
NOG00658	1345348	1196209	1260281
NOG00659	1252312	1193950	1354094
NOG00660	1346726	1190405	1257532
NOG00661	1352124	1260309	1194643
NOG00662	1344939	1192309	1262596
NOG00663	1195609	1352098	1259879
NOG00665	1192959	1349153	1258134
NOG00666	1197763	1256679	1345737
NOG00667	1351695	1265405	1200451
NOG00668	1191714	1353413	1253554
NOG00669	1196731	1344878	1251830
NOG00670	1349195	1196903	1264480
NOG00671	1352302	1253962	1200773
NOG00672	1261401	1190508	1352738	1192289
NOG00673	1256455	1354200	1198442
NOG00674	1353845	1191893	1257797
NOG00675	1190192	1347594	1264534
NOG00676	1198395	1256368	1351814
NOG00677	1345837	1257031	1197848
NOG00678	1197185	1257014	1348970
NOG00679	1254268	1347835	1195063
NOG00680	1199798	1254403	1351745
NOG00681	1347751	1195597	1254007
NOG00682	1193710	1252033	1348967
NOG00683	1346370	1252548	1197136
NOG00684	1262185	1347692	1191724
NOG00685	1193464	1355061	1345994	1257795
NOG00686	1196162	1254063	1348513	1196163
NOG00687	1262772	1347866	1191554
NOG00688	1265439	1352015	1200265
NOG00689	1193622	1264539	1349178
NOG00690	1255828	1349727	1190997
NOG00691	1347318	1200568	1254096
NOG00692	1192025	1346702	1251939
NOG00693	1256934	1347249	1197381
NOG00694	1345659	1259650	1199954
NOG00695	1194140	1351447	1254983
NOG00696	1192366	1257724	1353750
NOG00697	1253493	1190382	1350066
NOG00698	1193968	1346636	1252269
NOG00699	1255707	1201175	1255705	1347750	1190854
NOG00700	1352348	1258380	1193834
NOG00701	1190006	1258062	1353577
NOG00702	1355218	1264719	1190275	1349697
NOG00703	1193474	1353745	1258414
NOG00704	1264310	1198688	1349240	1347054
NOG00705	1257419	1347494	1199988
NOG00706	1348454	1263364	1198519
NOG00707	1198964	1352067	1256052
NOG00708	1345268	1197965	1263233
NOG00709	1190565	1353687	1261685
NOG00710	1194039	1259084	1346843
NOG00711	1258918	1189976	1347797
NOG00712	1255179	1344921	1200591
NOG00713	1254157	1350776	1196061
NOG00714	1262796	1198895	1354616
NOG00715	1352451	1196006	1265464	1190505
NOG00716	1349534	1254620	1199358
NOG00717	1192316	1260509	1352894
NOG00718	1193831	1347905	1354810	1258381
NOG00719	1345969	1262426	1194295
NOG00720	1344760	1254496	1195429
NOG00721	1257516	1350941	1199403
NOG00722	1259324	1346241	1198256
NOG00723	1258324	1192420	1347392
NOG00724	1255913	1193802	1353034
NOG00725	1260946	1191700	1351443
NOG00726	1253706	1349569	1190095
NOG00727	1252157	1353856	1190606
NOG00728	1196068	1353481	1252760
NOG00729	1192484	1265485	1344983
NOG00730	1264905	1350243	1192164
NOG00731	1344931	1257636	1192372
NOG00732	1346701	1262839	1200647
NOG00733	1349979	1200290	1259794
NOG00734	1259732	1349944	1198735
NOG00735	1260415	1194732	1348292
NOG00736	1191713	1256135	1351630
NOG00737	1346430	1192293	1251919
NOG00738	1189905	1253474	1354505
NOG00739	1191070	1347195	1261588
NOG00740	1349933	1190556	1253494
NOG00741	1199298	1265312	1351928
NOG00742	1195550	1252395	1347230
NOG00743	1200877	1256639	1200881	1352442
NOG00744	1352777	1199432	1263824
NOG00745	1198382	1260896	1350372
NOG00746	1196967	1345924	1255493
NOG00747	1346688	1191504	1264709
NOG00748	1355232	1200622	1260799	1352044
NOG00749	1352690	1199928	1199930	1199913	1199912	1254578
NOG00750	1196616	1260728	1353234
NOG00751	1252780	1351652	1201080
NOG00752	1348223	1202597	1197586	1256436	1197587
NOG00753	1255558	1191949	1350336
NOG00754	1199177	1352787	1264531
NOG00755	1259005	1348556	1193925	1355043
NOG00756	1349516	1190803	1255855
NOG00757	1351865	1195168	1252991
NOG00758	1347128	1189951	1255102
NOG00759	1352120	1260879	1192127
NOG00760	1352669	1199535	1254356
